index_col,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Franklin Templeton Mutual Fund,Franklin Templeton Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Navi Mutual Fund,Navi Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Tata Mutual Fund,Tata Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund
2022-10-17,11.24150,11.24130,11.14370,11.14360,174.59210,172.18450,18.05010,17.59580,10.13820,10.13820,10.11160,10.11160,16.17530,16.17530,15.80230,15.80230,16.48340,16.48340,16.36810,16.36810,9.92100,9.78370,9.73070,9.73060,143.21210,137.76680,170.59280,176.92340,23.79140,22.72720,36.77320,33.36510,37.36160,33.95740,11.13200,11.13100,11.08300,11.08300,100.79720,37.14590,95.59490,35.26450,14.54970,14.38100,16.97240,16.63120,11.00510,10.97710,30.80550,30.80550,28.89850,28.89850,12.32380,12.19820,114.00710,106.08140,34.95210,32.71100,33.08400,21.09250,59.20720,117.51780,116.26740,58.57530
2022-10-18,11.35590,11.35580,11.25700,11.25680,176.35520,173.92190,18.23230,17.77330,10.24070,10.24070,10.21380,10.21380,16.34000,16.34000,15.96300,15.96300,16.64990,16.64990,16.53340,16.53340,10.02040,9.88170,9.82810,9.82800,144.64230,139.14120,172.31410,178.70980,24.03170,22.95650,37.14400,33.70150,37.73880,34.30020,11.24400,11.24400,11.19400,11.19500,101.81570,37.52120,96.55870,35.62000,14.69680,14.52630,17.14340,16.79850,11.11640,11.08810,31.11680,31.11670,29.19010,29.19010,12.44580,12.31870,115.14700,107.14090,35.30410,33.04040,33.41700,21.30480,59.80590,118.70620,117.44270,59.16750
2022-10-19,11.33500,11.33490,11.23610,11.23590,176.63110,174.19270,18.26090,17.80100,10.25700,10.25700,10.23000,10.23000,16.31030,16.31030,15.93370,15.93370,16.67620,16.67620,16.55940,16.55940,10.03550,9.89670,9.84290,9.84280,144.87160,139.36030,172.58500,178.99190,24.06960,22.99260,37.20200,33.75410,37.79830,34.35420,11.26200,11.26100,11.21200,11.21200,101.97490,37.57990,96.70760,35.67490,14.72010,14.54910,17.15890,16.81340,11.13400,11.10560,31.16580,31.16580,29.23580,29.23580,12.39620,12.26940,115.32870,107.30890,35.36240,33.09500,33.47200,21.33980,59.90020,118.89330,117.62760,59.26060
2022-10-20,11.40340,11.40330,11.30370,11.30370,177.15180,174.70480,18.31470,17.85330,10.28720,10.28720,10.26000,10.26000,16.40910,16.40910,16.03000,16.03000,16.72530,16.72530,16.60810,16.60810,10.06500,9.92570,9.87160,9.87150,145.27990,139.75160,173.09200,179.51880,24.14040,23.06010,37.31090,33.85290,37.90940,34.45520,11.29500,11.29500,11.24500,11.24500,102.27740,37.69130,96.99220,35.77990,14.76350,14.59180,17.20730,16.86050,11.16680,11.13830,31.25760,31.25750,29.32150,29.32150,12.52890,12.40060,115.66560,107.62140,35.45080,33.17770,33.55550,21.39310,60.07640,119.24320,117.97340,59.43480
2022-10-21,11.40060,11.40040,11.30060,11.30060,177.27490,174.82490,18.32740,17.86560,10.29440,10.29440,10.26710,10.26710,16.40560,16.40560,16.02640,16.02640,16.73700,16.73700,16.61960,16.61960,10.07200,9.93270,9.87840,9.87830,145.39030,139.85630,173.21200,179.64430,24.15730,23.07610,37.33650,33.87620,37.93600,34.47940,11.30300,11.30200,11.25300,11.25300,102.34900,37.71770,97.05800,35.80420,14.77390,14.60190,17.17190,16.82550,11.17460,11.14600,31.27940,31.27940,29.34160,29.34160,12.49680,12.36860,115.74670,107.69570,35.48650,33.21110,33.58910,21.41450,60.11830,119.32630,118.05520,59.47610
2022-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,11.47180,11.47170,11.37040,11.37040,178.07590,175.60930,18.41020,17.94580,10.34110,10.34110,10.31340,10.31340,16.50820,16.50820,16.12570,16.12570,16.81290,16.81290,16.69460,16.69460,10.11780,9.97770,9.92280,9.92270,146.04830,140.48340,173.99340,180.45940,24.26690,23.18020,37.50390,34.02810,38.10810,34.63590,11.35400,11.35400,11.30300,11.30300,102.81490,37.88930,97.49110,35.96400,14.84110,14.66770,17.25910,16.90980,11.22540,11.19640,31.42110,31.42100,29.47320,29.47320,12.56920,12.43940,116.27110,108.17450,35.63880,33.35360,33.73240,21.50590,60.39090,119.86740,118.58930,59.74510
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,11.55500,11.55490,11.45250,11.45250,179.02300,176.54050,18.50810,18.04090,10.39630,10.39630,10.36820,10.36820,16.62770,16.62770,16.24200,16.24200,16.90250,16.90250,16.78350,16.78350,10.17150,10.03070,9.97520,9.97510,146.81780,141.22050,174.91720,181.41980,24.39610,23.30330,37.70220,34.20800,38.31070,34.82000,11.41400,11.41400,11.36300,11.36300,103.36090,38.09050,98.00450,36.15330,14.92030,14.74570,17.36600,17.01390,11.28530,11.25600,31.58830,31.58820,29.62940,29.62940,12.65310,12.52200,116.88310,108.74180,35.82660,33.52940,33.90980,21.61900,60.71270,120.50600,119.22050,60.06310
2022-10-28,11.57170,11.57160,11.46880,11.46880,179.52420,177.03330,18.55990,18.09130,10.42530,10.42530,10.39710,10.39710,16.65170,16.65170,16.26520,16.26520,16.94990,16.94990,16.83040,16.83040,10.19990,10.05870,10.00300,10.00280,147.22780,141.61350,175.40660,181.92860,24.46450,23.36850,37.80680,34.30290,38.41750,34.91710,11.44600,11.44600,11.39500,11.39500,103.65050,38.19720,98.27680,36.25380,14.96220,14.78690,17.36290,17.01060,11.31690,11.28750,31.67680,31.67680,29.71220,29.71220,12.65400,12.52270,117.21070,109.04540,35.92250,33.61920,34.00040,21.67670,60.88290,120.84390,119.55440,60.23130
2022-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,11.69680,11.69670,11.59220,11.59220,181.80590,179.27920,18.79580,18.32080,10.55830,10.55830,10.52940,10.52940,16.83280,16.83280,16.44160,16.44160,17.16570,17.16570,17.04450,17.04450,10.32930,10.18640,10.12960,10.12950,149.09290,143.40300,177.63760,184.24600,24.77610,23.66570,38.28630,34.73800,38.90640,35.36140,11.59300,11.59300,11.54100,11.54100,104.96730,38.68240,99.51860,36.71190,15.15270,14.97470,17.57170,17.21430,11.46100,11.43100,32.08000,32.08000,30.08930,30.08930,12.79280,12.65950,118.69700,110.42490,36.36870,34.03670,34.42210,21.94560,61.65740,122.38120,121.07430,60.99710
2022-11-01,11.33210,11.33260,11.29170,11.29170,180.54020,178.45540,18.66570,18.23650,10.47720,10.47720,10.47370,10.47370,16.26590,16.26590,15.94830,15.94830,17.02760,17.02760,16.93270,16.93270,10.25490,10.11250,10.09730,,147.93420,142.72590,176.57300,182.80200,24.58210,23.52390,37.95730,34.43920,38.46560,34.96080,11.48600,11.48600,11.46500,11.46500,104.00630,38.33010,99.24630,36.61150,15.01610,14.88790,17.55210,17.28570,11.36970,11.35820,31.82800,31.82800,30.03940,30.03940,13.05600,12.98300,117.59700,109.72640,36.04130,33.73040,34.19220,21.79730,61.15130,121.37680,120.17710,60.54500
2022-11-02,11.05640,11.05690,11.01100,11.01090,173.82780,171.77300,17.97170,17.55360,10.09100,10.09100,10.08510,10.08510,15.86860,15.86860,15.55240,15.55240,16.39310,16.39310,16.29910,16.29910,9.87270,9.73600,9.71620,9.71620,142.39460,137.33680,170.01050,176.04250,23.67310,22.64960,36.57090,33.18140,37.06720,33.68980,11.06600,11.06600,11.04200,11.04200,100.20090,36.92760,95.55000,35.24800,14.46050,14.33210,16.83730,16.57260,10.94840,10.93550,30.64220,30.64220,28.89830,28.89830,12.49320,12.41640,113.24580,105.63450,34.75400,32.52560,32.96590,21.01550,58.87920,116.86690,115.70200,58.29050
2022-11-03,10.62900,10.62940,10.57990,10.57990,166.56240,164.55680,17.22070,16.81620,9.65880,9.65880,9.65090,9.65090,15.24600,15.24600,14.93710,14.93710,15.70560,15.70560,15.61320,15.61320,9.45000,9.31910,9.29600,9.29590,136.46360,131.57800,162.78700,168.59250,22.67130,21.68730,35.06510,31.81530,35.54680,32.30800,10.60600,10.60600,10.58000,10.58000,95.98190,35.37280,91.47070,33.74310,13.85160,13.72450,16.11710,15.85580,10.49370,10.47970,29.35400,29.35410,27.66320,27.66320,12.47090,12.38860,108.51680,101.19480,33.17540,31.04820,31.45640,20.05320,56.40770,111.96130,110.83680,55.83940
2022-11-04,11.34330,11.34370,11.28440,11.28440,176.97280,174.79900,18.29700,17.86290,10.26160,10.26160,10.25060,10.25060,16.27230,16.27230,15.93720,15.93720,16.69220,16.69220,16.59120,16.59120,10.03330,9.89430,9.86570,9.86560,144.92370,139.68990,172.91950,179.12170,24.08710,23.03720,37.24600,33.79410,37.76640,34.32530,11.27000,11.27000,11.24000,11.24000,101.92030,37.56130,97.06410,35.80640,14.72190,14.58180,17.34950,17.05890,11.14660,11.12980,31.19230,31.19230,29.37290,29.37290,12.89660,12.80500,115.29190,107.47930,35.27600,33.01400,33.42950,21.31100,59.94630,118.98500,117.77990,59.33730
2022-11-05,10.39280,10.39320,10.33320,10.33320,161.88430,159.85860,16.73710,16.33610,9.40460,9.40460,9.39230,9.39230,14.91120,14.91120,14.59880,14.59880,15.27130,15.27130,15.17650,15.17650,9.19850,9.07110,9.04120,9.04110,132.69680,127.86450,158.18650,163.89130,22.03900,21.07440,34.08040,30.92180,34.56420,31.41490,10.31900,10.31900,10.28900,10.28900,93.27620,34.37570,88.77390,32.74820,13.46970,13.33670,15.58990,15.31990,10.19570,10.17860,28.53910,28.53910,26.85340,26.85340,11.77150,11.68210,105.54040,98.35980,32.28900,30.21860,30.59360,19.50320,54.84130,108.85220,107.74090,54.27970
2022-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,10.45040,10.45080,10.37880,10.37880,163.21320,161.09360,16.87450,16.46230,9.47760,9.47760,9.46040,9.46040,14.99740,14.99740,14.67130,14.67130,15.40140,15.40140,15.30100,15.30100,9.26510,9.13690,9.09900,9.09890,133.77630,128.82220,159.46220,165.27790,22.22540,21.24430,34.38860,31.20150,34.89370,31.71430,10.39900,10.39900,10.36300,10.36300,94.07710,34.67060,89.41630,32.98510,13.58730,13.44420,15.78080,15.49070,10.28060,10.26000,28.78300,28.78300,27.03990,27.03990,11.67700,11.57660,106.46780,99.16480,32.75360,30.65330,31.02040,19.77680,55.30690,109.77640,108.63740,54.73140
2022-11-08,11.41440,11.41490,11.32980,11.32980,178.05600,175.70070,18.40910,17.95500,10.34300,10.34300,10.32160,10.32160,16.40180,16.40180,16.03840,16.03840,16.81030,16.81030,16.69820,16.69820,10.11710,9.97710,9.93150,9.93140,145.96060,140.50960,173.99770,180.37880,24.25610,23.18080,37.51760,34.04050,38.08290,34.61290,11.34700,11.34700,11.30400,11.30400,102.65540,37.83160,97.50260,35.96820,14.83160,14.67040,17.18650,16.86120,11.22110,11.19660,31.41310,31.41310,29.49270,29.49270,12.63240,12.51740,116.16600,108.16660,35.70270,33.41330,33.80740,21.55370,60.36170,119.80950,118.55640,59.72850
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,11.10220,11.10260,11.00690,11.00670,171.27780,168.92420,17.70830,17.26260,9.94620,9.94620,9.92060,9.92060,15.97280,15.97280,15.60580,15.60580,16.17010,16.17010,16.05740,16.05740,9.73190,9.59720,9.54590,9.54580,140.48440,135.15130,167.35330,173.55710,23.33880,22.29560,36.07900,32.73520,36.65330,33.31350,10.92100,10.92000,10.87300,10.87300,98.81480,36.41540,93.72750,34.57560,14.27190,14.10740,16.76210,16.42690,10.79540,10.76840,30.21940,30.21940,28.35080,28.35080,12.10220,11.98000,111.84860,104.07900,34.31410,32.11390,32.48130,20.70820,58.08030,115.28110,114.05630,57.46140
2022-11-11,11.83320,11.83310,11.72500,11.72500,185.26010,182.66960,19.15290,18.66730,10.75830,10.75840,10.72800,10.72800,17.02960,17.02960,16.63150,16.63150,17.49330,17.49330,17.36880,17.36880,10.52000,10.37430,10.31520,10.31510,151.88510,146.07170,180.99670,187.74300,25.24640,24.11320,39.00760,35.39250,39.64540,36.03300,11.81500,11.81500,11.76000,11.76000,106.94830,39.41230,101.37190,37.39560,15.43560,15.25240,17.82930,17.46310,11.67910,11.64780,32.68900,32.68900,30.65660,30.65660,13.02730,12.88920,120.96050,112.51870,37.04270,34.66750,35.05780,22.35090,62.82860,124.70590,123.37050,62.15390
2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,11.84450,11.84440,11.73550,11.73550,185.04840,182.45660,19.13100,18.64550,10.74630,10.74630,10.71570,10.71570,17.04610,17.04610,16.64690,16.64690,17.47350,17.47350,17.34890,17.34890,10.50810,10.36260,10.30320,10.30310,151.71330,145.90180,180.78820,187.53030,25.21780,24.08550,38.96220,35.35120,39.60080,35.99250,11.80100,11.80100,11.74600,11.74700,106.82840,39.36810,101.25150,37.35120,15.41820,15.23480,17.83010,17.46300,11.66600,11.63450,32.65200,32.65200,30.62070,30.62070,13.01560,12.87700,120.82380,112.38820,37.01240,34.63910,35.02850,22.33220,62.75700,124.56380,123.22890,62.08250
2022-11-15,11.90200,11.90190,11.79230,11.79230,185.79530,183.19160,19.20820,18.72060,10.78960,10.78960,10.75880,10.75880,17.12870,17.12870,16.72740,16.72740,17.54400,17.54400,17.41880,17.41880,10.55050,10.40440,10.34470,10.34450,152.32400,146.48760,181.51750,188.28810,25.31970,24.18260,39.11870,35.49320,39.76040,36.13760,11.84900,11.84900,11.79400,11.79400,107.25810,39.52640,101.65650,37.50060,15.48060,15.29620,17.87970,17.51130,11.71310,11.68140,32.78370,32.78370,30.74380,30.74380,13.04120,12.90210,121.30980,112.83920,37.16210,34.77930,35.16970,22.42220,63.01040,125.06670,123.72600,62.33300
2022-11-16,11.86370,11.86360,11.75410,11.75420,185.85530,183.24970,19.21450,18.72650,10.79330,10.79330,10.76240,10.76240,17.07400,17.07400,16.67380,16.67380,17.54990,17.54990,17.42450,17.42450,10.55400,10.40790,10.34800,10.34790,152.37340,146.53350,181.57670,188.35060,25.32810,24.19050,39.13110,35.50440,39.77360,36.14950,11.85300,11.85200,11.79700,11.79800,107.29350,39.53940,101.68780,37.51210,15.48580,15.30120,17.84470,17.47670,11.71710,11.68530,32.79470,32.79460,30.75370,30.75370,13.05760,12.91810,121.35300,112.87830,37.16890,34.78570,35.17550,22.42590,63.03130,125.10820,123.76680,62.35350
2022-11-17,11.81220,11.81210,11.70280,11.70280,185.19100,182.59290,19.14580,18.65940,10.75480,10.75480,10.72390,10.72390,16.99970,16.99970,16.60100,16.60100,17.48720,17.48720,17.36220,17.36220,10.51640,10.37080,10.31100,10.31080,151.82910,146.00860,180.92620,187.67710,25.23750,24.10380,38.99090,35.37730,39.63170,36.02060,11.81100,11.81000,11.75500,11.75500,106.91130,39.39860,101.32330,37.37760,15.43050,15.24640,17.76960,17.40280,11.67520,11.64350,32.67740,32.67740,30.64340,30.64340,13.01260,12.87340,120.92060,112.47490,37.03840,34.66350,35.05140,22.34680,62.80610,124.66120,123.32420,62.13060
2022-11-18,11.76030,11.76020,11.65120,11.65120,184.82430,182.22990,19.10780,18.62230,10.73380,10.73380,10.70280,10.70280,16.92490,16.92490,16.52770,16.52770,17.45250,17.45250,17.32760,17.32760,10.49560,10.35030,10.29050,10.29030,151.52730,145.71680,180.56690,187.30560,25.18750,24.05600,38.91330,35.30690,39.55330,35.94940,11.78700,11.78700,11.73200,11.73200,106.69930,39.32040,101.12010,37.30270,15.40000,15.21610,17.71710,17.35110,11.65210,11.62040,32.61270,32.61260,30.58230,30.58230,12.99350,12.85430,120.68380,112.25360,36.96820,34.59780,34.98440,22.30410,62.68180,124.41450,123.07980,62.00740
2022-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,11.68990,11.68980,11.58090,11.58090,183.33160,180.75390,18.95350,18.47150,10.64750,10.64750,10.61650,10.61650,16.82360,16.82360,16.42820,16.42820,17.31140,17.31140,17.18730,17.18730,10.41100,10.26690,10.20720,10.20700,150.30880,144.54050,179.10640,185.79400,24.98430,23.86140,38.59810,35.02090,39.23460,35.65970,11.69200,11.69200,11.63700,11.63700,105.84140,39.00420,100.30040,37.00030,15.27580,15.09290,17.60630,17.24170,11.55810,11.52640,32.34930,32.34930,30.33440,30.33440,12.87260,12.73400,119.71210,111.34640,36.67870,34.32680,34.70870,22.12830,62.17580,123.41020,122.08530,61.50640
2022-11-22,11.75020,11.75010,11.64030,11.64040,184.17860,181.58760,19.04110,18.55670,10.69650,10.69650,10.66540,10.66540,16.91050,16.91050,16.51280,16.51280,17.39160,17.39160,17.26690,17.26690,10.45910,10.31440,10.25430,10.25410,151.00010,145.20380,179.93420,186.65390,25.09990,23.97170,38.77610,35.18240,39.41600,35.82460,11.74600,11.74600,11.69100,11.69100,106.33070,39.18450,100.76180,37.17050,15.34660,15.16270,17.66960,17.30330,11.61160,11.57980,32.49910,32.49910,30.47450,30.47450,12.96980,12.83000,120.26340,111.85790,36.84370,34.48120,34.86430,22.22750,62.46370,123.98170,122.65030,61.79110
2022-11-23,11.76970,11.76950,11.65940,11.65940,184.40800,181.81240,19.06480,18.57970,10.70980,10.70980,10.67850,10.67850,16.93870,16.93870,16.54010,16.54010,17.41350,17.41350,17.28850,17.28850,10.47230,10.32730,10.26700,10.26680,151.18800,145.38290,180.15830,186.88760,25.13130,24.00150,38.82410,35.22600,39.46540,35.86940,11.76100,11.76100,11.70500,11.70500,106.46420,39.23370,100.88610,37.21640,15.36590,15.18160,17.70240,17.33510,11.62630,11.59430,32.53990,32.53980,30.51240,30.51240,12.96190,12.82190,120.41070,111.99370,36.88780,34.52260,34.90550,22.25370,62.54200,124.13700,122.80360,61.86830
2022-11-24,11.89920,11.89910,11.78760,11.78760,186.59230,183.96440,19.29060,18.79960,10.83640,10.83640,10.80470,10.80460,17.12550,17.12550,16.72240,16.72240,17.61990,17.61990,17.49340,17.49340,10.59590,10.44920,10.38810,10.38790,152.96600,147.09110,182.29330,189.10350,25.42930,24.28600,39.28300,35.64230,39.93240,36.29390,11.90000,11.90000,11.84400,11.84400,107.72220,39.69730,102.07590,37.65530,15.54800,15.36130,17.86480,17.49390,11.76410,11.73170,32.92570,32.92570,30.87390,30.87390,13.17710,13.03460,121.83460,113.31700,37.30350,34.91160,35.29830,22.50420,63.28280,125.60730,124.25780,62.60090
2022-11-25,11.93580,11.93560,11.82350,11.82350,186.87960,184.24620,19.32030,18.82840,10.85300,10.85310,10.82120,10.82120,17.17820,17.17820,16.77360,16.77360,17.64720,17.64720,17.52030,17.52030,10.61220,10.46530,10.40400,10.40380,153.20020,147.31480,182.57360,189.39550,25.46860,24.32330,39.34320,35.69690,39.99410,36.35000,11.91900,11.91800,11.86200,11.86200,107.88930,39.75880,102.23190,37.71280,15.57200,15.38490,17.91760,17.54530,11.78230,11.74980,32.97650,32.97650,30.92120,30.92120,13.21200,13.06900,122.02100,113.48930,37.35330,34.95820,35.34480,22.53380,63.38040,125.80120,124.44930,62.69740
